FBgn0029118	FBgn0032393
FBgn0029118	FBgn0260439
FBgn0029118	FBgn0031497
FBgn0029118	FBgn0033205
FBgn0029118	FBgn0032961
FBgn0029118	FBgn0038145
FBgn0263391	FBgn0263391
FBgn0030874	FBgn0031281
FBgn0030874	FBgn0037555
FBgn0030874	FBgn0051866
FBgn0030874	FBgn0031420
FBgn0030874	FBgn0037981
FBgn0030874	FBgn0036374
FBgn0030874	FBgn0035162
FBgn0030874	FBgn0050390
FBgn0030874	FBgn0040534
FBgn0030874	FBgn0039067
FBgn0261437	FBgn0286070
FBgn0010113	FBgn0029840
FBgn0033352	FBgn0051992
FBgn0033352	FBgn0039936
FBgn0033352	FBgn0035397
FBgn0030733	FBgn0036728
FBgn0030733	FBgn0035600
FBgn0030733	FBgn0250814
FBgn0030733	FBgn0038271
FBgn0030733	FBgn0260008
FBgn0028402	FBgn0264270
FBgn0027785	FBgn0031436
FBgn0027785	FBgn0030605
FBgn0027785	FBgn0034645
FBgn0027785	FBgn0031228
FBgn0027785	FBgn0033961
FBgn0027785	FBgn0047038
FBgn0027785	FBgn0030853
FBgn0027785	FBgn0029868
FBgn0027785	FBgn0031771
FBgn0027785	FBgn0033570
FBgn0027785	FBgn0032511
FBgn0027785	FBgn0030718
FBgn0027785	FBgn0031684
FBgn0027785	FBgn0085468
FBgn0027785	FBgn0037001
FBgn0027785	FBgn0029888
FBgn0027785	FBgn0058002
FBgn0027785	FBgn0040931
FBgn0027785	FBgn0035046
FBgn0027785	FBgn0031505
FBgn0027785	FBgn0266582
FBgn0027785	FBgn0034576
FBgn0027785	FBgn0029971
FBgn0038612	FBgn0267967
FBgn0004003	FBgn0004003
FBgn0000566	FBgn0033518
FBgn0000566	FBgn0083969
FBgn0003087	FBgn0035627
FBgn0003087	FBgn0260780
FBgn0003087	FBgn0003701
FBgn0086676	FBgn0259794
FBgn0014018	FBgn0025360
FBgn0014018	FBgn0028926
FBgn0014018	FBgn0032940
FBgn0014018	FBgn0039938
FBgn0014018	FBgn0039602
FBgn0014018	FBgn0031317
FBgn0014018	FBgn0039366
FBgn0014018	FBgn0283451
FBgn0014018	FBgn0024222
FBgn0014018	FBgn0038550
FBgn0014018	FBgn0288433
FBgn0014018	FBgn0024250
FBgn0014018	FBgn0032600
FBgn0014018	FBgn0027360
FBgn0014018	FBgn0039227
FBgn0014018	FBgn0040465
FBgn0014018	FBgn0028387
FBgn0014018	FBgn0052767
FBgn0014018	FBgn0267033
FBgn0014018	FBgn0033015
FBgn0014018	FBgn0038852
FBgn0014018	FBgn0032707
FBgn0014018	FBgn0033186
FBgn0014018	FBgn0032517
FBgn0014018	FBgn0266916
FBgn0014018	FBgn0031894
FBgn0014018	FBgn0040366
FBgn0014018	FBgn0051612
FBgn0014018	FBgn0019809
FBgn0014018	FBgn0037877
FBgn0014018	FBgn0016917
FBgn0014018	FBgn0039370
FBgn0014018	FBgn0261588
FBgn0014018	FBgn0030082
FBgn0014018	FBgn0023215
FBgn0014018	FBgn0261953
FBgn0014018	FBgn0014143
FBgn0014018	FBgn0031608
FBgn0014018	FBgn0033185
FBgn0014018	FBgn0062961
FBgn0014018	FBgn0262579
FBgn0014018	FBgn0259785
FBgn0014018	FBgn0015602
FBgn0014018	FBgn0037751
FBgn0014018	FBgn0025635
FBgn0014018	FBgn0034650
FBgn0014018	FBgn0052772
FBgn0014018	FBgn0020388
FBgn0014018	FBgn0038851
FBgn0014018	FBgn0051955
FBgn0014018	FBgn0020378
FBgn0014018	FBgn0261064
FBgn0014018	FBgn0035903
FBgn0014018	FBgn0015524
FBgn0014018	FBgn0264922
FBgn0014018	FBgn0037617
FBgn0014018	FBgn0024249
FBgn0014018	FBgn0034120
FBgn0014018	FBgn0036900
FBgn0014018	FBgn0288966
FBgn0014018	FBgn0085451
FBgn0014018	FBgn0260632
FBgn0014018	FBgn0015550
FBgn0014018	FBgn0032295
FBgn0014018	FBgn0265784
FBgn0014018	FBgn0017424
FBgn0014018	FBgn0014018
FBgn0014018	FBgn0035643
FBgn0014018	FBgn0015239
FBgn0014018	FBgn0028789
FBgn0014018	FBgn0263108
FBgn0014018	FBgn0033971
FBgn0014018	FBgn0015371
FBgn0014018	FBgn0259176
FBgn0014018	FBgn0036791
FBgn0014018	FBgn0016970
FBgn0014018	FBgn0259211
FBgn0014018	FBgn0262732
FBgn0014018	FBgn0082598
FBgn0014018	FBgn0261703
FBgn0014018	FBgn0015721
FBgn0014018	FBgn0037317
FBgn0014018	FBgn0031086
FBgn0014018	FBgn0020912
FBgn0014018	FBgn0037584
FBgn0014018	FBgn0085405
FBgn0014018	FBgn0036411
FBgn0014018	FBgn0039355
FBgn0014018	FBgn0085432
FBgn0014018	FBgn0034537
FBgn0014018	FBgn0026582
FBgn0014018	FBgn0030477
FBgn0014018	FBgn0043903
FBgn0014018	FBgn0041205
FBgn0014018	FBgn0052264
FBgn0014018	FBgn0052121
FBgn0014018	FBgn0037922
FBgn0014018	FBgn0032730
FBgn0014018	FBgn0042205
FBgn0014018	FBgn0020381
FBgn0266723	FBgn0266724
FBgn0266723	FBgn0286567
FBgn0086384	FBgn0262127
FBgn0086384	FBgn0266420
FBgn0086384	FBgn0086656
